,temperature,split,temperature_feature
291,24.505125000000024,0,15.41750000000002 17.366937500000024 20.08637500000002 19.07145833333336 17.982500000000016 20.254312500000015 23.982000000000028 25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023
292,25.183333333333355,0,17.366937500000024 20.08637500000002 19.07145833333336 17.982500000000016 20.254312500000015 23.982000000000028 25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024
293,23.244437500000018,0,20.08637500000002 19.07145833333336 17.982500000000016 20.254312500000015 23.982000000000028 25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355
294,19.033041666666687,0,19.07145833333336 17.982500000000016 20.254312500000015 23.982000000000028 25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018
295,18.944208333333354,0,17.982500000000016 20.254312500000015 23.982000000000028 25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687
296,21.54000000000002,0,20.254312500000015 23.982000000000028 25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354
297,18.14416666666669,0,23.982000000000028 25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002
298,14.377000000000022,0,25.14270833333336 24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669
299,17.439583333333353,0,24.987500000000022 23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022
300,19.544583333333353,0,23.881791666666686 20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353
301,22.10979166666669,0,20.89083333333335 23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353
302,19.88927083333336,0,23.30879166666669 24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669
303,19.178125000000026,0,24.693958333333352 22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336
304,20.597520833333352,0,22.460833333333355 19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026
305,20.54012500000002,0,19.86131250000003 21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352
306,20.483750000000025,0,21.41977083333336 25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002
307,19.496145833333355,0,25.13291666666669 26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025
308,17.53083333333335,0,26.609791666666695 26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355
309,15.902291666666686,0,26.547083333333358 28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335
310,18.896083333333355,0,28.000812500000023 24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686
311,20.473354166666685,0,24.505125000000024 25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355
312,23.21437500000003,0,25.183333333333355 23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685
313,21.72931250000002,0,23.244437500000018 19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003
314,19.765208333333355,0,19.033041666666687 18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002
315,18.43562500000002,0,18.944208333333354 21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355
316,20.347916666666688,0,21.54000000000002 18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002
317,18.54944791666669,0,18.14416666666669 14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688
318,16.813847222250022,0,14.377000000000022 17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669
319,17.95633333333335,0,17.439583333333353 19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022
320,18.388750000000023,0,19.544583333333353 22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335
321,17.329166666666687,0,22.10979166666669 19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023
322,19.461458333333358,0,19.88927083333336 19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687
323,21.697916666666686,0,19.178125000000026 20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358
324,22.611041666666683,0,20.597520833333352 20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686
325,24.16312500000002,0,20.54012500000002 20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683
326,22.557291666666686,0,20.483750000000025 19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002
327,18.95089583333335,0,19.496145833333355 17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686
328,16.496694444416686,0,17.53083333333335 15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335
329,18.04437500000003,0,15.902291666666686 18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686
330,20.731512500000022,0,18.896083333333355 20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003
331,22.16460416666668,0,20.473354166666685 23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022
332,23.332375000000024,0,23.21437500000003 21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668
333,20.41458333333335,0,21.72931250000002 19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024
334,19.871343750000026,0,19.765208333333355 18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335
335,19.65158333333336,0,18.43562500000002 20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026
336,19.900104166666683,0,20.347916666666688 18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336
337,18.48749583333336,0,18.54944791666669 16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683
338,16.602322916666687,0,16.813847222250022 17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336
339,13.660715277791683,0,17.95633333333335 18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687
340,12.040895833333364,0,18.388750000000023 17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683
341,16.370345833333353,0,17.329166666666687 19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364
342,15.403962500000027,0,19.461458333333358 21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353
343,12.34266666666669,0,21.697916666666686 22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027
344,16.29616666666669,0,22.611041666666683 24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669
345,21.813680555541694,0,24.16312500000002 22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669
346,20.206500000000023,0,22.557291666666686 18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694
347,15.701847222208352,0,18.95089583333335 16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023
348,13.159840277750021,0,16.496694444416686 18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352
349,13.130034722208356,0,18.04437500000003 20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021
350,11.829979166666691,0,20.731512500000022 22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356
351,8.408354166666685,0,22.16460416666668 23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691
352,12.653958333333348,0,23.332375000000024 20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685
353,14.280305555583363,0,20.41458333333335 19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348
354,17.53815972220836,0,19.871343750000026 19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363
355,19.152791666666705,0,19.65158333333336 19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836
356,14.201459027791683,0,19.900104166666683 18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705
357,9.203972222208357,0,18.48749583333336 16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683
358,11.38016666662503,0,16.602322916666687 13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357
359,11.93834722220835,0,13.660715277791683 12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503
360,11.203750000000023,0,12.040895833333364 16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835
361,13.49008333333335,0,16.370345833333353 15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023
362,13.637250000000021,0,15.403962500000027 12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335
363,14.608937500000017,0,12.34266666666669 16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021
364,14.91879861108336,0,16.29616666666669 21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017
365,15.513045138875029,0,21.813680555541694 20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017 14.91879861108336
366,18.334391666666694,0,20.206500000000023 15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017 14.91879861108336 15.513045138875029
367,15.612038194458359,0,15.701847222208352 13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017 14.91879861108336 15.513045138875029 18.334391666666694
368,14.931458333333353,0,13.159840277750021 13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017 14.91879861108336 15.513045138875029 18.334391666666694 15.612038194458359
369,13.150854166666681,0,13.130034722208356 11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017 14.91879861108336 15.513045138875029 18.334391666666694 15.612038194458359 14.931458333333353
370,10.927916666666684,0,11.829979166666691 8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017 14.91879861108336 15.513045138875029 18.334391666666694 15.612038194458359 14.931458333333353 13.150854166666681
371,16.34091666666669,0,8.408354166666685 12.653958333333348 14.280305555583363 17.53815972220836 19.152791666666705 14.201459027791683 9.203972222208357 11.38016666662503 11.93834722220835 11.203750000000023 13.49008333333335 13.637250000000021 14.608937500000017 14.91879861108336 15.513045138875029 18.334391666666694 15.612038194458359 14.931458333333353 13.150854166666681 10.927916666666684
